Incident ID,Incident Date,State,City Or County,Address,# Victims Injured,# Victims Killed,# Subjects-Suspects Injured,# Subjects-Suspects Killed,# Subjects-Suspects Arrested,Operations
2289718,13-Apr-22,Tennessee,Johnson City (Gray),1440 Suncrest Dr,0,0,0,0,2,N/A
2278412,13-Apr-22,Ohio,Cleveland,4900 Turney Rd,0,0,0,0,1,N/A
2278311,13-Apr-22,Arkansas,Jonesboro,2118 Valley View Dr,0,0,0,0,0,N/A
2278878,13-Apr-22,Tennessee,Pioneer,6691 TN-297,0,0,0,0,1,N/A
2277777,12-Apr-22,Utah,Draper,13133 S 1300 E,0,0,0,0,1,N/A
2277956,12-Apr-22,Texas,San Benito,151 Helen Moore Rd,0,0,0,0,1,N/A
2276663,12-Apr-22,Minnesota,Minneapolis,630 22nd Ave S,1,0,0,0,0,N/A
2277203,12-Apr-22,Louisiana,Baton Rouge,800 E McKinley St,0,0,0,0,1,N/A
2275777,11-Apr-22,Texas,Beaumont,8750 Phelan Blvd,0,0,0,0,1,N/A
2277902,11-Apr-22,Tennessee,Maryville,1126 William Blount Dr,0,0,0,0,1,N/A
2276298,11-Apr-22,Arkansas,Pine Bluff,711 W 11th Ave,0,0,0,0,0,N/A
2273952,8-Apr-22,Virginia,Lynchburg,2111 Memorial Ave,0,0,0,0,1,N/A
2273983,7-Apr-22,Texas,Houston,3600 Rosewood St,0,1,0,0,0,N/A
2273119,7-Apr-22,Tennessee,Nashville,1150 Hunters Ln,0,0,0,0,1,N/A
2273189,7-Apr-22,California,Modesto,18 H St,0,0,0,0,1,N/A
2273106,7-Apr-22,Florida,Jacksonville,3816 N Main St,0,0,0,0,0,N/A
2272814,6-Apr-22,Nevada,North Las Vegas,3200 W Alexander Rd,0,0,0,0,1,N/A
2272434,6-Apr-22,West Virginia,Evans,205 School House Rd,0,0,0,0,2,N/A
2273109,6-Apr-22,Missouri,Dexter,1101 W Grant St,0,0,0,0,1,N/A
2278682,6-Apr-22,Virginia,Woodbridge,15101 Blackburn Rd,0,0,0,0,2,N/A
2272803,6-Apr-22,Louisiana,Springhill,101 S Arkansas St,0,0,0,0,0,N/A
2272694,6-Apr-22,South Carolina,Pamplico,2055 S Pamplico Hwy,0,0,0,0,1,N/A
2272451,6-Apr-22,West Virginia,Hamlin,81 Lincoln Panther Way,0,0,0,0,2,N/A
2273939,5-Apr-22,Tennessee,Jackson,3470 Ridgecrest Rd Exd,0,0,0,0,1,N/A
2272234,5-Apr-22,California,Sanger,1045 N Bethel Ave,0,0,0,0,1,N/A
2271033,5-Apr-22,Pennsylvania,Erie,3325 Cherry St,1,0,0,0,1,N/A
2270605,4-Apr-22,South Carolina,Columbia,120 Sparkleberry Ln,0,0,0,0,1,N/A
2268375,1-Apr-22,Michigan,Clinton Township,18300 19 Mile Rd,0,0,0,0,1,N/A
2268432,1-Apr-22,South Carolina,Florence,1119 N Irby St,0,0,0,0,4,N/A
2268893,1-Apr-22,New York,New York (Manhattan),140 W 102nd St,0,0,0,0,0,N/A
2268451,1-Apr-22,New York,Shortsville,1506 NY 21,0,0,0,0,1,N/A
2268180,1-Apr-22,Maryland,Waldorf,10145 Berry Rd,0,0,0,0,1,N/A
2268087,1-Apr-22,Ohio,Oberlin,15181 OH-58,0,0,0,0,1,N/A
2272654,1-Apr-22,New Jersey,Salem,183 Smith St,0,0,0,0,1,N/A
2272650,1-Apr-22,New Jersey,Salem,219 Walnut St,0,0,0,0,1,N/A
2266969,31-Mar-22,Pennsylvania,Philadelphia,6701 Callowhill St,0,0,0,0,1,N/A
2267635,31-Mar-22,Georgia,Valdosta,2379 Copeland Rd,0,0,0,0,0,N/A
2267339,31-Mar-22,South Carolina,Greenville,44 Merriwoods Dr,0,1,0,0,1,N/A
2268670,31-Mar-22,Illinois,Chicago,1744 W Pryor Ave,0,0,0,0,1,N/A
2267749,31-Mar-22,Alabama,Muscle Shoals,1400 Avalon Ave,0,0,0,0,0,N/A
2266525,30-Mar-22,Connecticut,New Fairfield,12 Gillotti Rd,0,0,0,0,1,N/A
2266586,30-Mar-22,Georgia,Atlanta,45 Whitehouse Dr SW,0,0,1,0,0,N/A
2265745,29-Mar-22,Michigan,Coopersville,198 East St,0,0,0,0,0,N/A
2266256,29-Mar-22,Nevada,Las Vegas,4601 W Bonanza Rd,0,0,2,0,0,N/A
2265713,29-Mar-22,Illinois,Rockford,605 New England Rd,0,0,0,0,0,N/A
2265705,29-Mar-22,Illinois,Chicago,4316 S Princeton Ave,1,0,0,0,0,N/A
2267265,29-Mar-22,Virginia,Appomattox,198 Evergreen Ave,0,0,0,0,2,N/A
2266010,29-Mar-22,Virginia,Roanoke,1220 5th St NW,0,0,0,0,1,N/A
2265991,28-Mar-22,Texas,Fort Worth,9100 S Hulen St,0,0,0,0,0,N/A
2265149,28-Mar-22,Tennessee,Nashville,110 Gallatin Ave,0,0,0,0,1,N/A
2265938,28-Mar-22,Texas,Brenham,525 A H Ehrig Dr,0,0,0,0,0,N/A
2265887,28-Mar-22,Massachusetts,Boston,36 Winthrop St,0,0,0,0,1,N/A
2267316,28-Mar-22,Colorado,Pueblo,4202 CO-78,0,0,0,0,1,N/A
2266894,28-Mar-22,Missouri,Saint Peters,100 Dubray Dr,0,0,0,0,0,N/A
2265263,28-Mar-22,North Carolina,Charlotte,1825 Oakdale Rd,2,0,0,0,1,N/A
2263578,26-Mar-22,Wisconsin,Milwaukee,1500 block of W Kilbourn Ave,1,0,0,0,0,N/A
2263622,25-Mar-22,Virginia,Petersburg,3101 Johnson Rd,0,0,0,0,1,N/A
2263284,25-Mar-22,Kentucky,Louisville,10200 Dixie Hwy,0,0,0,0,0,N/A
2262108,24-Mar-22,Maryland,Baltimore,2801 N Dukeland St,0,0,0,0,1,N/A
2262413,24-Mar-22,Virginia,Woodbridge,15101 Blackburn Rd,0,0,0,0,1,N/A
2262374,24-Mar-22,Virginia,Lynchburg,591 12th St,0,0,0,0,1,N/A
2267073,23-Mar-22,Arizona,Kingman,W Beale St and Grandview Ave,1,0,0,0,0,N/A
2261465,23-Mar-22,Tennessee,Mount Juliet,1875 Golden Bear Gateway,0,0,0,0,1,N/A
2261867,23-Mar-22,Texas,Bowie,800 N Mill St,0,0,0,0,1,N/A
2263264,23-Mar-22,Texas,Paris,3250 S Church St,0,0,0,0,0,N/A
2260656,22-Mar-22,Kansas,Overland Park,7401 Johnson Dr,0,0,0,0,1,N/A
2260506,22-Mar-22,New York,Bronx,1594 Bathgate Ave,0,0,0,0,2,N/A
2267270,22-Mar-22,Virginia,Roanoke,Loudon Ave NW,0,0,0,0,0,N/A
2263919,22-Mar-22,Louisiana,Baton Rouge,Helen Barron St,0,0,0,0,1,N/A
2260249,21-Mar-22,Wisconsin,Kenosha,6900 60th St,0,0,0,0,1,N/A
2259755,21-Mar-22,Louisiana,Lafayette,400 Rue Scholastique,0,0,0,0,0,N/A
2256961,18-Mar-22,New York,Rochester,1801 E Main St,0,0,0,0,0,N/A
2257406,18-Mar-22,Nevada,Las Vegas,6600 W Erie Ave,0,0,0,0,1,N/A
2278242,17-Mar-22,Kentucky,Louisville,S 11th St and W Jefferson St,0,0,0,0,1,N/A
2256141,16-Mar-22,California,Riverside,11050 Arlington Ave,0,0,0,0,1,N/A
2254970,16-Mar-22,Arizona,Buckeye,20050 W Indian School Rd,0,0,0,0,1,N/A
2255453,16-Mar-22,Kentucky,Essie,12975 US-421,0,0,0,0,1,N/A
2254658,15-Mar-22,Massachusetts,Boston,9 Peacevale Rd,2,0,0,0,2,N/A
2254531,15-Mar-22,California,San Diego,4777 Imperial Ave,0,0,0,0,1,N/A
2254387,15-Mar-22,South Carolina,Hopkins,2615 Lower Richland Blvd,0,0,0,0,1,N/A
2255114,15-Mar-22,Washington,Yakima,611 S 44th Ave,1,1,0,0,1,N/A
2552674,15-Mar-22,Indiana,Lafayette,615 N 18th St,0,0,0,0,1,N/A
2255599,15-Mar-22,Missouri,Kansas City,8715 Holmes Rd,0,0,0,0,0,N/A
2254548,15-Mar-22,Maryland,Baltimore,1400 Orleans St,1,0,0,0,0,N/A
2254146,14-Mar-22,Washington,Moses Lake,1111 E Nelson Rd,0,0,0,0,1,N/A
2254422,14-Mar-22,South Carolina,Boiling Springs,2251 Old Furnace Rd,0,0,0,0,1,N/A
2257530,14-Mar-22,North Carolina,Winston Salem (Winston-salem),1394 Thurmond St,0,0,0,0,1,N/A
2254175,14-Mar-22,California,Placentia,645 N Angelina Middle School,0,1,0,0,0,N/A
2252165,11-Mar-22,California,Richmond,5000 Valley View Rd,0,0,0,0,0,N/A
2252224,11-Mar-22,Wisconsin,Racine,3535 Lasalle St,0,0,0,0,1,N/A
2251319,11-Mar-22,Florida,Fort Lauderdale,2330 NW 12th Ct,0,0,0,0,0,N/A
2253545,11-Mar-22,Kentucky,Louisville,8620 Preston Hwy,0,0,0,0,0,N/A
2251908,11-Mar-22,North Carolina,Greensboro,201 Alma Pinnix Dr,0,0,0,0,1,N/A
2251859,10-Mar-22,North Carolina,Nashville,1638 S 1st St,0,0,0,0,1,N/A
2251168,10-Mar-22,Ohio,Columbus,546 Jack Gibbs Blvd,0,0,0,0,1,N/A
2251178,10-Mar-22,Ohio,Cincinnati,2981 Montana Ave,0,0,0,0,0,N/A
2251872,9-Mar-22,Washington,Spokane,500 W Longfellow Ave,0,0,0,0,1,N/A
2250512,9-Mar-22,Texas,San Antonio,8400 N Loop 1604 W,1,0,0,0,1,N/A
2250399,9-Mar-22,Georgia,Trenton,300 Tradition Ln,0,0,0,0,1,N/A
2250312,9-Mar-22,Florida,Miami Gardens,4692 NW 183rd St,2,0,0,0,3,N/A
2250847,9-Mar-22,Florida,Kissimmee,3055 Lake Marion Creek Rd,0,0,0,0,1,N/A
2250788,9-Mar-22,California,Los Angeles,3921 Selig Pl,0,0,0,0,1,N/A
2257420,9-Mar-22,Nevada,Las Vegas,6600 W Erie Ave,0,0,0,0,0,N/A
2250479,8-Mar-22,Virginia,New Kent,7365 Egypt Rd,0,0,0,0,0,N/A
2249879,8-Mar-22,Florida,Port Orange,1250 Reed Canal Rd,0,0,0,0,1,N/A
2250160,8-Mar-22,Florida,Jacksonville,590 Duval Station Rd,0,0,0,0,1,N/A
2249356,7-Mar-22,Michigan,Belleville,501 W Columbia Ave,0,0,0,0,0,N/A
2248847,7-Mar-22,Ohio,Batavia,4101 Bach Buxton Rd,0,0,0,0,1,N/A
2248522,7-Mar-22,Iowa,Des Moines,815 E 13th St,2,1,0,0,10,N/A
2250288,7-Mar-22,Michigan,Battle Creek,115 E Emmett St,0,0,0,0,1,N/A
2248763,7-Mar-22,Virginia,Hampton,1491 W Queen St,0,0,0,0,1,N/A
2249914,7-Mar-22,Kentucky,Pikeville,100 Winners Circle Dr,0,0,0,0,1,N/A
2246561,4-Mar-22,Illinois,Edwardsville,2 Prairie Dr,0,0,0,0,1,N/A
2246568,4-Mar-22,Kansas,Olathe,14545 W 127th St,2,0,1,0,1,N/A
2246961,4-Mar-22,New Jersey,Clark,365 Westfield Ave,0,0,0,0,1,N/A
2245928,3-Mar-22,Illinois,Rantoul,200 S Sheldon St,0,0,0,0,1,N/A
2245542,2-Mar-22,North Carolina,Charlotte,2001 Alleghany St,0,0,0,0,0,N/A
2245377,2-Mar-22,California,Twentynine Palms,73175 El Paseo Dr,0,0,0,0,1,N/A
2245183,2-Mar-22,Illinois,Springfield,2350 E Ash St,0,0,0,0,1,N/A
2248518,2-Mar-22,Iowa,Winthrop,414 5th St N,0,0,0,0,1,N/A
2246480,2-Mar-22,South Carolina,Conway,5639 US-701 N,0,0,0,0,1,N/A
2245793,2-Mar-22,California,Antioch,4325 Spaulding St,0,0,0,0,1,N/A
2244462,1-Mar-22,Texas,Colleyville,5401 Heritage Ave,0,0,0,0,2,N/A
2244265,1-Mar-22,Florida,Land O Lakes (Land O' Lakes),5334 Parkway Blvd,0,0,0,0,1,N/A
2245393,28-Feb-22,California,Stockton,100 Doctor MLK Jr Blvd,0,0,0,0,1,N/A
2243754,28-Feb-22,North Carolina,Parkton,400 N Green St,0,0,0,0,0,N/A
2243658,28-Feb-22,Nevada,Reno,6055 Lancer St,0,0,0,0,1,N/A
2243833,28-Feb-22,New York,Brooklyn,1745 Fulton St,1,0,0,0,0,N/A
2241994,25-Feb-22,North Carolina,Charlotte,2219 Senior Dr,0,0,0,0,0,N/A
2241810,25-Feb-22,Florida,Niceville,800 E John Sims Pkwy,0,0,0,0,1,N/A
2242123,25-Feb-22,Florida,Miami,10655 SW 97th Ave,0,0,0,0,2,N/A
2242146,25-Feb-22,Texas,Denton,815 Cross Timber St,0,0,0,0,0,N/A
2242066,25-Feb-22,Alabama,Huntsville,2755 Wilson Dr,1,0,0,0,0,N/A
2244775,24-Feb-22,Ohio,Columbus,1500 E Broad St,0,0,0,0,1,N/A
2245160,24-Feb-22,Wisconsin,Milwaukee,6215 W Warnimont Ave,0,0,0,0,1,N/A
2240447,23-Feb-22,Ohio,Youngstown,2545 Erie St,0,0,0,0,1,N/A
2241445,23-Feb-22,Virginia,Woodbridge,3001 Old Bridge Rd,0,0,0,0,0,N/A
2240719,23-Feb-22,North Carolina,Rocky Mount,1500 E Virginia St,0,0,0,0,2,N/A
2242322,23-Feb-22,Texas,San Antonio,500 W Formosa Blvd,0,0,0,0,1,N/A
2241276,23-Feb-22,Florida,Naples,4911 20th Pl SW,0,0,0,0,1,N/A
2242251,23-Feb-22,Illinois,Chicago,1434 N Parkside Ave,0,0,0,0,0,N/A
2240496,23-Feb-22,Nevada,Carson City,1111 N Saliman Rd,0,0,0,0,1,N/A
2239832,22-Feb-22,South Carolina,Laurens,5058 Hwy 76 W,0,0,0,0,1,N/A
2239714,22-Feb-22,Virginia,Roanoke,3649 Ferncliff Ave NW,0,0,0,0,0,N/A
2240232,22-Feb-22,Maryland,Pomfret,7775 Marshall Corner Rd,0,0,0,0,1,N/A
2239988,22-Feb-22,Ohio,Dayton (Kettering),5030 Polen Dr,0,0,0,0,0,N/A
2239948,22-Feb-22,Colorado,Pueblo (Pueblo West),484 S Maher Dr,0,0,0,1,0,N/A
2240712,21-Feb-22,North Carolina,Greenville,3300 Briarcliff Dr,0,0,0,0,0,N/A
2239847,20-Feb-22,South Carolina,Spartanburg,196 Wofford Campus Dr,0,0,0,0,0,N/A
2240392,19-Feb-22,Ohio,Hilliard,5100 Davidson Rd,0,0,0,0,0,N/A
2236873,18-Feb-22,Massachusetts,Boston,95 G St,0,0,0,0,1,N/A
2236685,18-Feb-22,South Carolina,Laurens,301 Henry St,0,0,0,0,0,N/A
2237177,18-Feb-22,Florida,Sanford,2701 Ridgewood Ave,0,0,0,0,1,N/A
2237479,17-Feb-22,Florida,Miami Gardens,3101 NW 191st St,0,0,0,0,1,N/A
2323853,17-Feb-22,Texas,Corsicana,3701 E State Hwy 22,0,0,0,0,2,N/A
2236283,17-Feb-22,Virginia,Richmond,6300 Hull Street Rd,0,0,0,0,1,N/A
2236837,17-Feb-22,Tennessee,Memphis,1363 E Person Ave,0,0,0,0,1,N/A
2236030,16-Feb-22,Texas,Mc Gregor (Mcgregor),903 Bluebonnet Pkwy,0,0,0,0,0,N/A
2235050,16-Feb-22,Texas,Silsbee,1575 Hwy 96 N,0,0,0,0,0,N/A
2234936,16-Feb-22,California,Bakersfield,1241 G St,0,0,0,0,1,N/A
2235718,16-Feb-22,Missouri,Saint Louis (Kirkwood),801 W Essex Ave,0,0,0,0,1,N/A
2235322,15-Feb-22,California,Vacaville,1781 Marshall Rd,0,0,0,0,1,N/A
2234434,15-Feb-22,Texas,Fort Worth,3700 Mighty Mite Dr,0,0,0,0,0,N/A
2250086,15-Feb-22,Florida,Cantonment,1771 Tate Rd,0,0,0,0,1,N/A
2235642,15-Feb-22,Maryland,Essex,501 Stemmers Run Rd,0,0,0,0,1,N/A
2233939,14-Feb-22,South Carolina,Columbia,7500 Brookfield Rd,0,0,0,0,1,N/A
2234567,12-Feb-22,New York,Corona (Queens),179-01 90th Ave,0,0,0,0,0,N/A
2231955,11-Feb-22,District of Columbia,Washington,3400 Wheeler Rd SE,1,0,0,0,0,N/A
2231904,11-Feb-22,Tennessee,Shelbyville,3470 US-41A,0,0,0,0,1,N/A
2354913,11-Feb-22,New Mexico,Socorro,1200 Michigan Ave,0,0,0,0,0,N/A
2234316,11-Feb-22,Florida,Daytona Beach,2700 N Oleander Ave,0,0,0,0,1,N/A
2232118,11-Feb-22,North Carolina,Red Springs,509 N Vance St,0,0,0,0,1,N/A
2232232,11-Feb-22,Florida,Leesburg,1401 Yellow Jacket Way,0,0,0,0,1,N/A
2231880,11-Feb-22,California,Bell Gardens (Cudahy),4811 Elizabeth St,0,0,0,0,1,N/A
2231786,10-Feb-22,Tennessee,Nashville,160 Antioch Pike,0,0,0,0,1,N/A
2231867,10-Feb-22,Maryland,Baltimore,3500 Hillen Rd,0,0,0,0,0,N/A
2231058,10-Feb-22,Pennsylvania,Middletown,215 Oberlin Rd,0,0,0,0,0,N/A
2231353,10-Feb-22,Montana,Laurel,203 E 8th St,0,0,0,0,1,N/A
2232141,10-Feb-22,Virginia,Woodbridge,14000 Smoketown Rd,0,0,0,0,1,N/A
2232710,10-Feb-22,Ohio,Columbus,2555 Briggs Rd,0,0,0,0,1,N/A
2230154,9-Feb-22,Minnesota,Minneapolis,N Girard Ave and N 37th Ave,1,0,0,0,0,N/A
2231656,9-Feb-22,Georgia,East Dublin,930 Hwy 80 E,0,0,0,0,1,N/A
2231884,9-Feb-22,Kentucky,Hi Hat,299 Mt Raider Dr,0,0,0,0,0,N/A
2230092,9-Feb-22,New York,Buffalo,1500 Elmwood Ave,2,0,0,0,1,N/A
2230403,8-Feb-22,Texas,Raymondville,11932 Jones St,0,0,0,0,0,N/A
2229660,8-Feb-22,North Carolina,Greensboro,4800 block of Chapel Ridge Dr,1,0,0,0,0,N/A
2230114,8-Feb-22,Alabama,Seale,4716 Old Seale Hwy,0,0,0,0,1,N/A
2229442,8-Feb-22,Maryland,Catonsville,421 Bloomsbury Ave,1,0,0,0,2,N/A
2230582,8-Feb-22,Alabama,Lanett,1301 S 8th Ave,0,0,0,0,1,N/A
2230253,8-Feb-22,Tennessee,Murfreesboro,802 Warrior Dr,0,0,0,0,1,N/A
2229021,7-Feb-22,Louisiana,Baton Rouge,6650 Cedar Grove Dr,0,0,0,0,1,N/A
2230281,7-Feb-22,California,Tracy,31400 S Koster Rd,0,0,0,0,1,N/A
2230135,7-Feb-22,California,Hercules,1900 Refugio Valley Rd,0,0,0,0,2,N/A
2236026,7-Feb-22,Mississippi,Columbus,2920 New Hope Rd,0,0,0,0,1,N/A
2229432,7-Feb-22,New York,Jamestown,301 Cole Ave,0,0,0,0,0,N/A
2229050,7-Feb-22,Kentucky,Versailles,100 School House Rd,0,0,0,0,1,N/A
2232847,5-Feb-22,North Carolina,Troy,770 Glenn Rd,0,0,0,0,0,N/A
2227008,4-Feb-22,Alabama,Birmingham,2800 Wilson Rd SW,1,0,0,0,0,N/A
2227030,3-Feb-22,Georgia,Decatur,2863 Kelley Chapel Rd,0,0,1,0,0,N/A
2235911,3-Feb-22,Virginia,South Boston,1 High School Cir,0,0,0,0,2,N/A
2234020,2-Feb-22,Louisiana,Monroe,2939 Renwick St,0,0,0,0,1,N/A
2230238,2-Feb-22,South Carolina,Chester,1330 J.A. Cochran Bypass,0,0,0,0,1,N/A
2225933,2-Feb-22,Washington,Lakewood,11023 Gravelly Lake Dr SW,0,0,0,0,1,N/A
2225828,2-Feb-22,Virginia,Richmond,2101 Pump Rd,0,0,0,0,1,N/A
2225531,2-Feb-22,Arizona,Tucson,350 S Harrison Rd,0,0,0,0,0,N/A
2224372,1-Feb-22,Pennsylvania,Sharon Hill,300 Calcon Hook Rd,0,0,0,0,1,N/A
2225283,1-Feb-22,Georgia,Conyers,2400 Granade Rd SW,0,0,0,0,1,N/A
2224245,1-Feb-22,Virginia,Bridgewater,403 E College St,0,2,1,0,1,N/A
2226643,1-Feb-22,Nevada,Sparks,2200 Primio Way,0,0,0,0,0,N/A
2224788,1-Feb-22,Wisconsin,Milwaukee,1801 W Olive St,5,0,0,0,1,N/A
2224712,1-Feb-22,Virginia,Richmond,302 Azalea Ave,0,0,0,0,1,N/A
2224205,1-Feb-22,Minnesota,Minneapolis (Richfield),7450 Penn Ave S,2,1,0,0,2,N/A
2225407,31-Jan-22,North Carolina,Elizabeth City,1064 Northside Rd,0,0,0,0,0,N/A
2231159,31-Jan-22,Illinois,Kankakee,2111 E Crestwood St,0,0,0,0,1,N/A
2225263,31-Jan-22,Colorado,Fruita,1102 Wildcat Ave,0,0,0,0,1,N/A
2225915,31-Jan-22,Pennsylvania,Washington,50 Scenic Dr,0,0,0,0,1,N/A
2227709,31-Jan-22,Ohio,Columbus,1160 Ann St,0,0,0,0,0,N/A
2223934,31-Jan-22,Kentucky,Louisville,4001 Herman St,0,0,0,0,1,N/A
2222746,29-Jan-22,Wisconsin,Beloit,1225 4th St,0,1,0,0,1,N/A
2222388,29-Jan-22,Indiana,Indianapolis,5401 W 71st St,0,0,0,0,1,N/A
2222122,28-Jan-22,North Carolina,Lumberton,3901 Fayetteville Rd,0,0,0,0,1,N/A
2221844,28-Jan-22,Texas,Royse City,700 FM 2642,0,0,0,0,1,N/A
2222316,28-Jan-22,Texas,Austin,7309 Lazy Creek Dr,0,0,0,0,2,N/A
2226624,28-Jan-22,Nevada,Reno,1331 E Plumb Ln,0,0,0,0,1,N/A
2222449,28-Jan-22,Georgia,Augusta,2530 Wheeless Rd,0,0,0,0,1,N/A
2222261,28-Jan-22,Oklahoma,Oklahoma City (Midwest City),213 Elm St,0,0,0,0,1,N/A
2223798,27-Jan-22,Tennessee,Clarksville,241 E Pine Mountain Rd,0,0,0,0,1,N/A
2221413,27-Jan-22,Kentucky,Louisville,5901 Greenwood Rd,0,0,0,0,0,N/A
2221403,27-Jan-22,California,Porterville,465 W Olive Ave,0,0,0,0,1,N/A
2221385,27-Jan-22,Florida,Lake Mary,655 Longwood Lake Mary Rd,0,0,0,0,1,N/A
2221540,27-Jan-22,Illinois,Rockford,2929 Charles St,0,0,0,0,3,N/A
2220825,26-Jan-22,Tennessee,Kingsport,520 Myrtle St,0,0,0,0,1,N/A
2220806,26-Jan-22,Kansas,Bonner Springs,100 McDanield St,0,0,0,0,1,N/A
2220839,26-Jan-22,Kentucky,Louisville,5901 Greenwood Rd,0,0,0,0,0,N/A
2224672,25-Jan-22,South Dakota,Box Elder,420 Patriot Dr,0,0,0,0,1,N/A
2219645,25-Jan-22,Texas,Cibolo,1300 FM1103,0,0,0,0,0,N/A
2220308,25-Jan-22,Texas,San Antonio,7611 Marbach Rd,0,0,0,0,0,N/A
2221109,25-Jan-22,New York,Brockport,350 New Campus Dr,0,0,0,0,1,N/A
2220206,25-Jan-22,Florida,Moore Haven,700 Terrier Pride Rd,0,0,0,0,1,N/A
2220588,24-Jan-22,Wisconsin,Middleton,2100 Bristol St,0,0,0,0,0,N/A
2218951,23-Jan-22,Ohio,Ashland,401 College Ave,0,0,0,0,1,N/A
2218177,22-Jan-22,Nevada,Las Vegas,4259 S Maryland Pkwy,1,0,0,0,0,N/A
2216550,21-Jan-22,Pennsylvania,Sharon Hill,300 Calcon Hook Rd,0,0,0,0,1,N/A
2216873,21-Jan-22,Ohio,Columbus,546 Jack Gibbs Blvd,0,0,0,0,1,N/A
2216656,21-Jan-22,Maryland,Derwood,5939 Muncaster Mill Rd,1,0,0,0,1,N/A
2217170,20-Jan-22,Nebraska,Lincoln,2930 S 37th St,0,0,0,0,1,N/A
2221393,20-Jan-22,Colorado,Grand Junction,600 N 14th St,0,0,0,0,1,N/A
2216568,20-Jan-22,Florida,Fort Myers,2600 Buckingham Rd,0,0,0,0,1,N/A
2219268,20-Jan-22,North Carolina,Mount Ulla,8050 NC-801,0,0,0,0,0,N/A
2216395,19-Jan-22,Colorado,Alamosa,805 Craft Dr,0,0,0,0,1,N/A
2214766,19-Jan-22,Florida,Sanford,2701 Ridgewood Ave,1,0,0,0,1,N/A
2218181,19-Jan-22,Arkansas,Arkadelphia,N/A,0,0,0,0,1,N/A
2214981,19-Jan-22,Georgia,Atlanta,551 John Wesley Dobbs Ave NE,0,0,0,0,0,N/A
2214976,19-Jan-22,Pennsylvania,Pittsburgh,2323 Brighton Rd,0,1,0,0,2,N/A
2216264,19-Jan-22,Florida,Fort Lauderdale (Oakland Park),700 NE 56th St,0,0,0,0,1,N/A
2215486,18-Jan-22,Arizona,Phoenix,1750 W Thunderbird Rd,0,0,0,0,1,N/A
2214989,18-Jan-22,Georgia,Atlanta,929 Charles Allen Dr NE,0,0,0,0,1,N/A
2215861,18-Jan-22,Louisiana,Baton Rouge,3304 S Quad Dr,0,0,0,0,1,N/A
2220307,18-Jan-22,Texas,San Antonio,7611 Marbach Rd,0,0,0,0,0,N/A
2215096,14-Jan-22,Georgia,Lithonia,2440 Phillips Rd,0,0,0,0,0,N/A
2211296,14-Jan-22,Connecticut,New Haven,199 Wilmot Rd,0,0,0,0,1,N/A
2215857,14-Jan-22,Louisiana,Monroe,600 Forsythe Ave,0,0,0,0,1,N/A
2211957,14-Jan-22,Florida,Port Saint Lucie,1000 SW Darwin Blvd,0,0,0,0,1,N/A
2211396,13-Jan-22,Georgia,Moultrie,812 11th Ave NW,0,0,0,0,0,N/A
2212061,13-Jan-22,Florida,Plantation,6901 NW 16th St,0,0,0,0,1,N/A
2210590,13-Jan-22,Arizona,Glendale,9126 W Camelback Rd,0,0,0,0,1,N/A
2210049,12-Jan-22,Virginia,Henrico,7053 Messer Rd,0,0,0,0,0,N/A
2210756,12-Jan-22,Michigan,Warren,22900 Federal Ave,0,0,0,0,1,N/A
2210040,11-Jan-22,Pennsylvania,Pittsburgh,125 Parkfield St,0,0,0,0,1,N/A
2209610,11-Jan-22,New Mexico,Albuquerque,1505 Candelaria Rd NW,0,0,0,0,0,N/A
2210361,11-Jan-22,Maryland,Silver Spring,12401 Dalewood Dr,0,0,0,0,1,N/A
2209278,10-Jan-22,Tennessee,Memphis,4080 Kirby Pkwy,0,0,0,0,1,N/A
2209247,10-Jan-22,Texas,Sherman,1701 Gallagher Dr,0,0,0,0,0,N/A
2209114,10-Jan-22,Texas,Arlington,2000 Sam Houston Dr,0,0,0,0,0,N/A
2207822,9-Jan-22,New York,Corona (Queens),101-01 Rockaway Blvd,0,0,0,0,1,N/A
2209410,7-Jan-22,Kansas,Topeka,731 SW Fairlawn Rd,0,0,0,0,1,N/A
2205656,6-Jan-22,Missouri,Saint Louis,1731 S Broadway St,0,0,0,0,0,N/A
2213167,6-Jan-22,Ohio,Canton,1801 Schneider St. NE,0,0,0,0,1,N/A
2205075,5-Jan-22,South Carolina,Swansea,1195 IW Hutto Rd,0,0,0,0,1,N/A
2204300,4-Jan-22,Kentucky,Louisville,5901 Greenwood Rd,0,0,0,0,1,N/A
2204165,4-Jan-22,Iowa,Dyersville,203 2nd St SW,0,0,0,0,1,N/A
2204018,4-Jan-22,Illinois,Rockford,5110 Auburn St,2,0,0,0,3,N/A
